Version("1.1")
Date("11/20/25 16:44:56")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: W-2024.09-SP1 (64-bit, Nov 24 2024)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:142015}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[95:0]";
            2 "DSP.dsp_taken_branch[2:0]";
            3 "DSP.dsp_except_condition[2:0]";
            4 "DSP.busy_dsp[2:0]";
            5 "DSP.dsp_we_word[5:0]";
            6 "DSP.dsp_sc_read_addr[83:0]";
            7 "DSP.dsp_to_sc[23:0]";
            8 "DSP.dsp_sc_data_write_wire[191:0]";
            9 "DSP.dsp_sc_write_addr[41:0]";
            10 "DSP.dsp_sci_we[11:0]";
            11 "DSP.dsp_sci_req[11:0]";
            12 "DSP.state_DSP[5:0]";
        }
    }
}

FaultList{

 Total              ND               DD              NC              NO Scope
------ --------------- ---------------- --------------- --------------- -----
     6     5  (83.33%)      0   (0.00%)     1  (16.67%)     0   (0.00%) -U12290
     6     5  (83.33%)      0   (0.00%)     1  (16.67%)     0   (0.00%) -U12283
     8     5  (62.50%)      0   (0.00%)     0   (0.00%)     3  (37.50%) -U16889
     8     5  (62.50%)      0   (0.00%)     0   (0.00%)     3  (37.50%) -U15512
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U17863
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U17058
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U17021
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U16816
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U16815
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U16647
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U15547
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U15291
     6     5  (83.33%)      0   (0.00%)     0   (0.00%)     1  (16.67%) -U12514
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19987
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19936
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19839
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19818
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19797
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19770
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19740
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19733
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19702
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19644
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19611
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19567
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19552
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19522
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19471
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19460
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19455
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19412
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19375
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19306
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19294
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19241
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19200
    10     4  (40.00%)      6  (60.00%)     0   (0.00%)     0   (0.00%) -U19162
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U18364
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U17972
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U17684
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U17443
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U16944
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U16506
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U16028
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U15265
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U14693
     8     4  (50.00%)      4  (50.00%)     0   (0.00%)     0   (0.00%) -U14553
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U16026
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U15263
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U14691
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U14591
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U14233
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U14103
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U13885
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U13286
     8     4  (50.00%)      3  (37.50%)     1  (12.50%)     0   (0.00%) -U13013
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17333
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17319
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17303
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17301
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17299
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17297
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17295
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17293
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17291
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17279
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17274
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17272
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17266
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17264
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17262
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17259
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17257
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17255
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17252
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17250
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17248
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17246
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17244
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17235
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17233
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17231
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17229
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17227
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17216
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17214
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17209
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17203
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17174
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17172
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17084
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17082
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17076
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17074
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17049
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17047
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17044
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17042
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17038
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U17036
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16998
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16902
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16900
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16898
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16896
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16863
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16840
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16834
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16832
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16828
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16826
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16764
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16752
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16750
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16744
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16742
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16682
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16680
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16678
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16676
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16674
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16645
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16643
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16641
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16639
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16637
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16635
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16630
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16628
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16606
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16604
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16602
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16600
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16598
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16596
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16594
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16588
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16586
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16584
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16582
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16580
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16578
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16576
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16570
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16568
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16456
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16454
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16452
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16450
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16448
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16446
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16444
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16436
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16434
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16432
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16428
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16426
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16424
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16422
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16420
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16418
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16416
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16414
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16412
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16406
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16404
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16393
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16389
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16387
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16365
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16363
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16361
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16359
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16355
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16349
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16341
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16339
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16334
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16332
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16270
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16268
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16255
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16253
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16251
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16249
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16219
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16215
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16213
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16211
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16199
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16197
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16195
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16184
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16182
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16175
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16173
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16169
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16167
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16165
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16163
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16111
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16109
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16075
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16073
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16071
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16069
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16067
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16037
    10     4  (40.00%)      2  (20.00%)     3  (30.00%)     1  (10.00%) -U16005
     8     4  (50.00%)      2  (25.00%)     2  (25.00%)     0   (0.00%) -U10145
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U17000
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16865
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16838
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16206
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16117
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16115
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16097
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16039
    10     4  (40.00%)      2  (20.00%)     1  (10.00%)     3  (30.00%) -U16010
     8     4  (50.00%)      2  (25.00%)     1  (12.50%)     1  (12.50%) -U12319
     8     4  (50.00%)      2  (25.00%)     1  (12.50%)     1  (12.50%) -U12313
     8     4  (50.00%)      2  (25.00%)     1  (12.50%)     1  (12.50%) -U12307
     8     4  (50.00%)      2  (25.00%)     1  (12.50%)     1  (12.50%) -U10870
    10     4  (40.00%)      2  (20.00%)     0   (0.00%)     4  (40.00%) -U10372
    10     4  (40.00%)      2  (20.00%)     0   (0.00%)     4  (40.00%) -U10301
    10     4  (40.00%)      2  (20.00%)     0   (0.00%)     4  (40.00%) -U10162
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U20705
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U20678
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U20652
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U19626
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U19575
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U19357
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U19302
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U19227
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U19210
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U18432
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U18421
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U18034
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U17877
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U17649
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U16186
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U13677
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U11710
     6     4  (66.67%)      2  (33.33%)     0   (0.00%)     0   (0.00%) -U10271
     6     4  (66.67%)      1  (16.67%)     0   (0.00%)     1  (16.67%) -U10259
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U18151
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U17904
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U17225
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U16894
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U16762
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U16760
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U16610
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U16574
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U16330
     8     4  (50.00%)      0   (0.00%)     4  (50.00%)     0   (0.00%) -U16193
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -U17308
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -U17022
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_2_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_7_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_8_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_9_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_10_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_11_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_12_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_13_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_14_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -decoded_instruction_DSP_lat_reg_4_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -decoded_instruction_DSP_lat_reg_3_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MPSCLFAC_DSP_reg_4_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MPSCLFAC_DSP_reg_3_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MPSCLFAC_DSP_reg_1_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -slt_reg_0_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -dotp_reg_0_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_17_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_22_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_23_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_24_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_25_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_26_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_27_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_28_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_29_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -decoded_instruction_DSP_lat_reg_21_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -decoded_instruction_DSP_lat_reg_20_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MPSCLFAC_DSP_reg_9_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MPSCLFAC_DSP_reg_8_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MPSCLFAC_DSP_reg_6_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -slt_reg_1_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -dotp_reg_1_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_32_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_37_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_38_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_39_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_40_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_41_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_42_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_43_
     8     4  (50.00%)      0   (0.00%)     2  (25.00%)     2  (25.00%) -MVSIZE_READ_MASK_reg_44_
