Version("1.1")
Date("09/27/25 16:58:03")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: V-2023.12 (64-bit, Nov 19 2023)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:86911}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[31:0]";
            2 "DSP.state_DSP[1:0]";
            3 "DSP.dsp_we_word[3:0]";
            4 "DSP.dsp_sc_read_addr[27:0]";
            5 "DSP.dsp_to_sc[7:0]";
            6 "DSP.dsp_sc_data_write_wire[127:0]";
            7 "DSP.dsp_sc_write_addr[13:0]";
            8 "DSP.dsp_sci_we[3:0]";
            9 "DSP.dsp_sci_req[3:0]";
        }
    }
}

FaultList{

 Total              ND               DD            PD             NC             NO Scope
------ --------------- ---------------- ------------- -------------- -------------- -----
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8644
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8614
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8612
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8610
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8608
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8606
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8604
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8602
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -MVSIZE_READ_MASK_reg_2_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -MVSIZE_READ_MASK_reg_11_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -MVSIZE_READ_MASK_reg_12_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -MVSIZE_READ_MASK_reg_13_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -MVSIZE_READ_MASK_reg_14_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -MVSIZE_READ_MASK_reg_0_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -RS1_Data_IE_lat_reg_29_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -RS1_Data_IE_lat_reg_27_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -RS1_Data_IE_lat_reg_24_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -RS1_Data_IE_lat_reg_21_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -RS1_Data_IE_lat_reg_20_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -RS1_Data_IE_lat_reg_19_
     8     6  (75.00%)      2  (25.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -RS1_Data_IE_lat_reg_17_
     8     6  (75.00%)      1  (12.50%)   0   (0.00%)    0   (0.00%)    1  (12.50%) -U9530
     8     6  (75.00%)      1  (12.50%)   0   (0.00%)    0   (0.00%)    1  (12.50%) -U9466
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9414
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8881
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8638
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8552
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8550
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8548
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8373
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8371
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8178
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8165
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8163
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8161
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8156
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8154
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8120
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8118
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U7865
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U7340
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U7306
    10     5  (50.00%)      5  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U6964
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10218
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10117
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9974
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9852
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9811
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9782
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9599
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9500
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9379
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9020
     8     5  (62.50%)      3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8974
     6     5  (83.33%)      1  (16.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9499
     6     5  (83.33%)      1  (16.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9464
     6     5  (83.33%)      1  (16.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9424
     6     5  (83.33%)      1  (16.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9415
     6     5  (83.33%)      1  (16.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9373
     6     5  (83.33%)      1  (16.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9012
     6     5  (83.33%)      1  (16.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8800
     6     5  (83.33%)      0   (0.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U11138
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10808
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10753
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10742
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10675
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10530
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10453
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10420
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10407
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10231
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10207
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10105
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10029
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U10004
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9929
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9917
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9861
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9770
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9604
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9546
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9543
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9496
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9489
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9419
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9368
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U9190
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8401
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8375
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8369
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8367
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8365
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8362
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8360
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8358
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8345
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8282
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8280
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8278
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8276
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8273
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8271
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8269
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8266
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8264
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8262
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8260
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8258
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8158
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8152
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8134
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8131
    10     4  (40.00%)      6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U8128
