Version("1.1")
Date("10/30/25 23:25:57")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: W-2024.09-SP1 (64-bit, Nov 24 2024)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:256933}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[95:0]";
            2 "DSP.dsp_taken_branch[2:0]";
            3 "DSP.dsp_except_condition[2:0]";
            4 "DSP.busy_dsp[2:0]";
            5 "DSP.dsp_we_word[11:0]";
            6 "DSP.dsp_sc_read_addr[83:0]";
            7 "DSP.dsp_to_sc[23:0]";
            8 "DSP.dsp_sc_data_write_wire[383:0]";
            9 "DSP.dsp_sc_write_addr[41:0]";
            10 "DSP.dsp_sci_we[11:0]";
            11 "DSP.dsp_sci_req[11:0]";
            12 "DSP.state_DSP[5:0]";
        }
    }
}

FaultList{

 Total              ND               DD            PD             NC             NO Scope
------ --------------- ---------------- ------------- -------------- -------------- -----
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28778
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28776
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28768
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28760
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28754
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28752
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28748
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28742
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28734
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28695
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28693
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28677
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28671
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U28659
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U26444
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U25011
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U21014
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U19407
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U17773
     8     2  (25.00%)      4  (50.00%)   0   (0.00%)    0   (0.00%)    2  (25.00%) -U16875
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27510
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26921
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26341
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25417
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24000
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U23984
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U21684
     6     2  (33.33%)      4  (66.67%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U20206
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U30939
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U30717
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U30693
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U27251
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U25050
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U24885
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U21511
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U20205
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U16542
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    1  (16.67%)    0   (0.00%) -U16540
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U31494
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U31286
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U30120
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29915
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29757
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29729
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29688
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29648
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29494
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29340
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29337
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U29198
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U28122
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U27835
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U27794
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U26975
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U26941
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U21514
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U21440
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U21195
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U21063
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U21044
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U20997
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U20948
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U20939
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U20161
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U18032
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U17242
     6     2  (33.33%)      3  (50.00%)   0   (0.00%)    0   (0.00%)    1  (16.67%) -U16876
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_14_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_2_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_1_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_MASK_reg_1_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_0_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RS2_Data_IE_lat_reg_31_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RS1_Data_IE_lat_reg_31_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_rd_to_sc_reg_2_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_rs2_to_sc_reg_2_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_rs1_to_sc_reg_2_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RD_Data_IE_lat_reg_1_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RD_Data_IE_lat_reg_0_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MPSCLFAC_DSP_reg_4_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_WRITE_reg_1_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_0_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_1_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_8_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_29_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_17_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_16_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_MASK_reg_16_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_rd_to_sc_reg_5_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_rs2_to_sc_reg_5_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_rs1_to_sc_reg_5_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_15_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RS2_Data_IE_lat_reg_63_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RS1_Data_IE_lat_reg_63_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RD_Data_IE_lat_reg_15_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RD_Data_IE_lat_reg_14_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MPSCLFAC_DSP_reg_9_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_WRITE_reg_16_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_32_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_33_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_40_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_44_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_32_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_31_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_MASK_reg_31_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_READ_reg_30_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RS2_Data_IE_lat_reg_95_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RS1_Data_IE_lat_reg_95_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RD_Data_IE_lat_reg_29_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -RD_Data_IE_lat_reg_28_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MPSCLFAC_DSP_reg_14_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -MVSIZE_WRITE_reg_31_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_64_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_65_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    2  (25.00%)    2  (25.00%) -dsp_except_data_out_reg_72_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    1  (12.50%)    3  (37.50%) -halt_dsp_lat_reg_0_
     8     2  (25.00%)      2  (25.00%)   0   (0.00%)    1  (12.50%)    3  (37.50%) -recover_state_reg_0_
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30943
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30796
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30695
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30646
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30615
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30583
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30561
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30556
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30533
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30477
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30433
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30297
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30229
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30211
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30206
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U30031
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U29925
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28647
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28513
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28511
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28284
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28219
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28215
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28213
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28209
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28203
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28201
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28197
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28195
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28193
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28191
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28189
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28186
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28184
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28180
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28175
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28172
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U28033
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27912
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27890
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27543
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27536
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27508
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27506
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27504
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27502
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27500
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27498
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27496
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27494
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27492
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27490
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27488
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27486
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27484
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27480
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27478
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27474
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27432
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27428
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27426
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27424
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27422
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27416
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27411
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27409
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27373
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27371
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27369
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27367
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27365
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27363
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27361
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27359
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27357
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27355
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27353
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27351
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27349
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27347
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27345
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27343
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27341
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27339
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27336
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27334
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27332
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27328
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27326
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27316
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27314
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27312
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27310
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27308
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27306
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27283
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27256
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27250
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27245
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27229
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27226
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27221
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27219
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27110
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U27065
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26969
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26931
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26924
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26890
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26609
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26327
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U26187
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25923
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25724
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25661
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25448
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25412
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25382
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25088
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25055
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U25034
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24992
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24922
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24883
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24882
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24855
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24833
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24810
     4     2  (50.00%)      2  (50.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U24765
