Version("1.1")
Date("11/07/25 12:27:12")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: W-2024.09-SP1 (64-bit, Nov 24 2024)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:48176}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[31:0]";
            2 "DSP.dsp_we_word[1:0]";
            3 "DSP.dsp_sc_read_addr[27:0]";
            4 "DSP.dsp_to_sc[7:0]";
            5 "DSP.dsp_sc_data_write_wire[63:0]";
            6 "DSP.dsp_sc_write_addr[13:0]";
            7 "DSP.dsp_sci_we[3:0]";
            8 "DSP.dsp_sci_req[3:0]";
            9 "DSP.state_DSP[1:0]";
        }
    }
}

FaultList{

Total              ND              DD             NC              NO Scope
----- --------------- --------------- -------------- --------------- -----
82242 17337  (21.08%) 36758  (44.69%) 8767  (10.66%) 19380  (23.56%) DSP
    6     2  (33.33%)     0   (0.00%)    3  (50.00%)     1  (16.67%) -U4773
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U6409
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5987
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5984
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5647
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5639
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5636
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5562
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5550
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5537
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5419
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5406
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5334
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5330
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5327
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5171
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U5168
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U4297
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U4287
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U4261
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U4256
    4     2  (50.00%)     0   (0.00%)    2  (50.00%)     0   (0.00%) -U3571
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5487
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5483
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5481
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5471
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5465
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5451
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5449
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5435
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5290
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5220
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5211
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5209
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5207
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5205
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5203
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5201
    4     2  (50.00%)     0   (0.00%)    0   (0.00%)     2  (50.00%) -U5195
   10     1  (10.00%)     9  (90.00%)    0   (0.00%)     0   (0.00%) -U5935
   10     1  (10.00%)     9  (90.00%)    0   (0.00%)     0   (0.00%) -U5907
   10     1  (10.00%)     9  (90.00%)    0   (0.00%)     0   (0.00%) -U5692
   10     1  (10.00%)     9  (90.00%)    0   (0.00%)     0   (0.00%) -U5672
   10     1  (10.00%)     8  (80.00%)    1  (10.00%)     0   (0.00%) -U6451
   10     1  (10.00%)     8  (80.00%)    0   (0.00%)     1  (10.00%) -U5947
   10     1  (10.00%)     8  (80.00%)    0   (0.00%)     1  (10.00%) -U5795
   10     1  (10.00%)     8  (80.00%)    0   (0.00%)     1  (10.00%) -U4205
   10     1  (10.00%)     8  (80.00%)    0   (0.00%)     1  (10.00%) -U4175
   10     1  (10.00%)     8  (80.00%)    0   (0.00%)     1  (10.00%) -U4150
   10     1  (10.00%)     7  (70.00%)    0   (0.00%)     2  (20.00%) -U6009
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -U6577
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -U6525
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -U6457
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -U6407
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -U6008
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -U4244
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVSIZE_READ_reg_5_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVSIZE_READ_reg_4_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVSIZE_READ_reg_3_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_15_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_14_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_13_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_12_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_11_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_10_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_9_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_8_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_7_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_6_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_5_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_4_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_3_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_2_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_1_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS2_Data_IE_lat_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS1_Data_IE_lat_reg_9_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS1_Data_IE_lat_reg_8_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS1_Data_IE_lat_reg_7_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS1_Data_IE_lat_reg_6_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS1_Data_IE_lat_reg_5_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS1_Data_IE_lat_reg_4_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RS1_Data_IE_lat_reg_3_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -adder_stage_3_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -adder_stage_2_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -adder_stage_1_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -add_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVSIZE_WRITE_reg_3_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVSIZE_WRITE_reg_4_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVSIZE_WRITE_reg_5_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVSIZE_WRITE_reg_6_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -dsp_rd_to_sc_reg_1_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -dsp_rd_to_sc_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -dsp_rs1_to_sc_reg_1_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -dsp_rs1_to_sc_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -vec_read_rs2_DSP_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RD_Data_IE_lat_reg_3_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RD_Data_IE_lat_reg_4_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RD_Data_IE_lat_reg_5_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -RD_Data_IE_lat_reg_10_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -vec_write_rd_DSP_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -decoded_instruction_DSP_lat_reg_8_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -decoded_instruction_DSP_lat_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -MVTYPE_DSP_reg_1_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -state_DSP_out_reg_1_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -busy_DSP_internal_lat_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -accum_stage_3_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -accum_stage_2_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -accum_stage_1_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -shifter_stage_2_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -shifter_stage_1_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -mul_stage_3_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -mul_stage_2_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -mul_stage_1_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -mul_en_reg_0_
    8     1  (12.50%)     7  (87.50%)    0   (0.00%)     0   (0.00%) -dsp_data_gnt_i_lat_reg_0_
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6906
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6877
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6807
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6755
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6722
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6666
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6639
   10     1  (10.00%)     6  (60.00%)    2  (20.00%)     1  (10.00%) -U6426
    8     1  (12.50%)     6  (75.00%)    1  (12.50%)     0   (0.00%) -U6609
    8     1  (12.50%)     6  (75.00%)    1  (12.50%)     0   (0.00%) -U6223
    8     1  (12.50%)     6  (75.00%)    1  (12.50%)     0   (0.00%) -U4196
    8     1  (12.50%)     6  (75.00%)    1  (12.50%)     0   (0.00%) -U4194
   10     1  (10.00%)     6  (60.00%)    0   (0.00%)     3  (30.00%) -U7203
   10     1  (10.00%)     6  (60.00%)    0   (0.00%)     3  (30.00%) -U6654
   10     1  (10.00%)     6  (60.00%)    0   (0.00%)     3  (30.00%) -U6155
   10     1  (10.00%)     6  (60.00%)    0   (0.00%)     3  (30.00%) -U6151
    8     1  (12.50%)     6  (75.00%)    0   (0.00%)     1  (12.50%) -U5587
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5698
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5696
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5686
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5682
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5674
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5668
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5666
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5664
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5658
   10     1  (10.00%)     5  (50.00%)    3  (30.00%)     1  (10.00%) -U5548
   10     1  (10.00%)     5  (50.00%)    2  (20.00%)     2  (20.00%) -U5676
   10     1  (10.00%)     5  (50.00%)    2  (20.00%)     2  (20.00%) -U5662
   10     1  (10.00%)     5  (50.00%)    2  (20.00%)     2  (20.00%) -U5546
    8     1  (12.50%)     5  (62.50%)    1  (12.50%)     1  (12.50%) -U3615
    8     1  (12.50%)     5  (62.50%)    0   (0.00%)     2  (25.00%) -U6004
    8     1  (12.50%)     5  (62.50%)    0   (0.00%)     2  (25.00%) -U5625
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U7220
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U7045
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U7015
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6989
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6986
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6978
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6975
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6953
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6934
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6607
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6596
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6590
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6560
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6526
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6524
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6518
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6516
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6514
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6505
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6479
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6461
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6458
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6455
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6452
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6416
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6412
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6387
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6378
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6370
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6357
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6356
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6336
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6328
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6318
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6312
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6173
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6136
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6127
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6111
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6102
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6056
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6052
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6038
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U6028
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5990
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5922
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5706
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5618
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5561
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5560
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5559
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5558
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5543
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5527
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5526
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5509
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5508
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5410
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5405
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5397
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5396
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5336
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5329
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5299
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5275
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5268
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5141
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5134
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5133
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5132
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5131
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5130
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5129
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5127
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5126
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5125
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5124
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5122
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5121
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5120
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5119
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5118
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5117
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5116
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5115
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5114
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5113
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5112
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5111
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5110
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5109
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5108
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5107
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5106
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5105
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U5104
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U4250
    6     1  (16.67%)     5  (83.33%)    0   (0.00%)     0   (0.00%) -U4109
    8     1  (12.50%)     4  (50.00%)    3  (37.50%)     0   (0.00%) -U6490
    8     1  (12.50%)     4  (50.00%)    1  (12.50%)     2  (25.00%) -U5946
    6     1  (16.67%)     4  (66.67%)    1  (16.67%)     0   (0.00%) -U6160
    8     1  (12.50%)     4  (50.00%)    0   (0.00%)     3  (37.50%) -U6002
    8     1  (12.50%)     3  (37.50%)    2  (25.00%)     2  (25.00%) -U6496
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6395
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6274
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6269
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6264
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6258
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6253
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6241
    6     1  (16.67%)     3  (50.00%)    2  (33.33%)     0   (0.00%) -U6206
   10     1  (10.00%)     3  (30.00%)    1  (10.00%)     5  (50.00%) -U6205
    8     1  (12.50%)     3  (37.50%)    1  (12.50%)     3  (37.50%) -U6419
    8     1  (12.50%)     3  (37.50%)    1  (12.50%)     3  (37.50%) -U6382
    6     1  (16.67%)     3  (50.00%)    1  (16.67%)     1  (16.67%) -U4335
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U5424
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4836
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4828
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4825
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4817
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4812
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4809
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4804
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4801
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4796
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4791
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4448
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4440
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4417
   10     1  (10.00%)     2  (20.00%)    5  (50.00%)     2  (20.00%) -U4404
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6995
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6981
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6973
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6937
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6928
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6883
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6874
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6816
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6492
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6486
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6421
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6397
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6384
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6105
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6055
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U6031
    8     1  (12.50%)     2  (25.00%)    4  (50.00%)     1  (12.50%) -U5921
