 
****************************************
Report : resources
Design : DSP_Unit_THREAD_POOL_SIZE6_accl_en1_replicate_accl_en1_multithreaded_accl_en0_SPM_NUM4_Addr_Width14_SIMD4_ACCL_NUM6_FU_NUM6_TPS_CEIL3_TPS_BUF_CEIL3_SPM_ADDR_WID3_SIMD_BITS2_Data_Width32_SIMD_Width128
Version: V-2023.12
Date   : Wed Sep 24 15:32:58 2025
****************************************


Resource Report for this hierarchy in file
        /home/g.vilarde/Klessydra/pulpino-klessydra/ips/FU_breakdown/DSP/RTL-DSP_Unit_syn.vhd
=============================================================================
| Cell           | Module         | Parameters | Contained Operations       |
| lte_x_359          | DW_cmp           | apparch (area)     |                |
| lte_x_361          | DW_cmp           | apparch (area)     |                |
| lte_x_722          | DW_cmp           | apparch (area)     |                |
| add_x_723          | DW01_add         | apparch (area)     |                |
| gte_x_724          | DW_cmp           | apparch (area)     |                |
| sub_x_725          | DW01_sub         | apparch (area)     |                |
| gte_x_726          | DW_cmp           | apparch (area)     |                |
| sub_x_727          | DW01_sub         | apparch (area)     |                |
| lt_x_728           | DW_cmp           | apparch (area)     |                |
| lt_x_729           | DW_cmp           | apparch (area)     |                |
| lt_x_730           | DW_cmp           | apparch (area)     |                |
| lt_x_731           | DW_cmp           | apparch (area)     |                |
| lt_x_732           | DW_cmp           | apparch (area)     |                |
| lt_x_733           | DW_cmp           | apparch (area)     |                |
| lt_x_734           | DW_cmp           | apparch (area)     |                |
| lt_x_735           | DW_cmp           | apparch (area)     |                |
| lt_x_736           | DW_cmp           | apparch (area)     |                |
| lt_x_737           | DW_cmp           | apparch (area)     |                |
| lt_x_738           | DW_cmp           | apparch (area)     |                |
| lt_x_739           | DW_cmp           | apparch (area)     |                |
| lt_x_740           | DW_cmp           | apparch (area)     |                |
| lt_x_741           | DW_cmp           | apparch (area)     |                |
| lt_x_742           | DW_cmp           | apparch (area)     |                |
| lt_x_743           | DW_cmp           | apparch (area)     |                |
| lt_x_744           | DW_cmp           | apparch (area)     |                |
| lt_x_745           | DW_cmp           | apparch (area)     |                |
| lt_x_746           | DW_cmp           | apparch (area)     |                |
| lt_x_747           | DW_cmp           | apparch (area)     |                |
| lt_x_748           | DW_cmp           | apparch (area)     |                |
| lt_x_749           | DW_cmp           | apparch (area)     |                |
| lt_x_750           | DW_cmp           | apparch (area)     |                |
| lt_x_751           | DW_cmp           | apparch (area)     |                |
| lt_x_752           | DW_cmp           | apparch (area)     |                |
| lt_x_753           | DW_cmp           | apparch (area)     |                |
| lt_x_754           | DW_cmp           | apparch (area)     |                |
| lt_x_755           | DW_cmp           | apparch (area)     |                |
| lt_x_756           | DW_cmp           | apparch (area)     |                |
| lt_x_757           | DW_cmp           | apparch (area)     |                |
| lt_x_758           | DW_cmp           | apparch (area)     |                |
| lt_x_759           | DW_cmp           | apparch (area)     |                |
| lt_x_760           | DW_cmp           | apparch (area)     |                |
| lt_x_761           | DW_cmp           | apparch (area)     |                |
| lt_x_762           | DW_cmp           | apparch (area)     |                |
| lt_x_763           | DW_cmp           | apparch (area)     |                |
| lt_x_764           | DW_cmp           | apparch (area)     |                |
| lt_x_765           | DW_cmp           | apparch (area)     |                |
| lt_x_766           | DW_cmp           | apparch (area)     |                |
| lt_x_767           | DW_cmp           | apparch (area)     |                |
| lt_x_768           | DW_cmp           | apparch (area)     |                |
| lt_x_769           | DW_cmp           | apparch (area)     |                |
| lt_x_770           | DW_cmp           | apparch (area)     |                |
| lt_x_771           | DW_cmp           | apparch (area)     |                |
| lt_x_772           | DW_cmp           | apparch (area)     |                |
| lt_x_773           | DW_cmp           | apparch (area)     |                |
| lt_x_774           | DW_cmp           | apparch (area)     |                |
| lt_x_775           | DW_cmp           | apparch (area)     |                |
| lt_x_776           | DW_cmp           | apparch (area)     |                |
| lt_x_777           | DW_cmp           | apparch (area)     |                |
| lt_x_778           | DW_cmp           | apparch (area)     |                |
| lt_x_779           | DW_cmp           | apparch (area)     |                |
| lt_x_780           | DW_cmp           | apparch (area)     |                |
| lt_x_781           | DW_cmp           | apparch (area)     |                |
| lt_x_782           | DW_cmp           | apparch (area)     |                |
| lt_x_783           | DW_cmp           | apparch (area)     |                |
| lt_x_784           | DW_cmp           | apparch (area)     |                |
| lt_x_785           | DW_cmp           | apparch (area)     |                |
| lt_x_786           | DW_cmp           | apparch (area)     |                |
| lt_x_787           | DW_cmp           | apparch (area)     |                |
| lt_x_788           | DW_cmp           | apparch (area)     |                |
| lt_x_789           | DW_cmp           | apparch (area)     |                |
| lt_x_790           | DW_cmp           | apparch (area)     |                |
| lt_x_791           | DW_cmp           | apparch (area)     |                |
