Version("1.1")
Date("09/23/25 11:31:44")
User("g.vilarde")
Tool("ZOIX")
Info("  Type:    Fault Coverage Report")
Info("  Version: V-2023.12 (64-bit, Nov 19 2023)")
Info("  Models:  All")
Info("  Classes: All")

FunctionalBlocks{
     1 design {
           1  DSP {F:47924}
    }
}
StrobeData{
    StrobeList{"strobe1"
        Pins{
            1 "DSP.dsp_except_data[31:0]";
            2 "DSP.state_DSP[1:0]";
            3 "DSP.dsp_we_word[1:0]";
            4 "DSP.dsp_sc_read_addr[27:0]";
            5 "DSP.dsp_to_sc[7:0]";
            6 "DSP.dsp_sc_data_write_wire[63:0]";
            7 "DSP.dsp_sc_write_addr[13:0]";
            8 "DSP.dsp_sci_we[3:0]";
            9 "DSP.dsp_sci_req[3:0]";
        }
    }
}

FaultList{

Total             ND              DD            PD             NC             NO Scope
----- -------------- --------------- ------------- -------------- -------------- -----
   10    5  (50.00%)     3  (30.00%)   0   (0.00%)    2  (20.00%)    0   (0.00%) -U5774
    8    5  (62.50%)     3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5824
    8    5  (62.50%)     3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5687
    8    5  (62.50%)     3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5477
    8    5  (62.50%)     3  (37.50%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5223
   10    5  (50.00%)     2  (20.00%)   0   (0.00%)    0   (0.00%)    3  (30.00%) -U5054
   10    5  (50.00%)     2  (20.00%)   0   (0.00%)    0   (0.00%)    3  (30.00%) -U5046
   10    5  (50.00%)     2  (20.00%)   0   (0.00%)    0   (0.00%)    3  (30.00%) -U5024
   10    5  (50.00%)     2  (20.00%)   0   (0.00%)    0   (0.00%)    3  (30.00%) -U5017
    8    5  (62.50%)     2  (25.00%)   0   (0.00%)    0   (0.00%)    1  (12.50%) -U5190
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5056
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5052
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5050
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5048
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5044
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5042
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5038
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5036
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5034
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5032
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5030
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5028
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5015
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U5011
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4915
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4859
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4771
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4768
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4765
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4762
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4645
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4642
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4639
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4636
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4633
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4630
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4627
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4624
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4621
   10    4  (40.00%)     6  (60.00%)   0   (0.00%)    0   (0.00%)    0   (0.00%) -U4618
